7E6 02 10 01 00 00 00 00 00                       7EE 02 50 01 00 00 00 00 00   ;
7E6 02 3E 80 00 00 00 00 00                       7EE 02 7e 80 00 00 00 00 00   ;
7E6 02 10 01 00 00 00 00 00                       7EE 02 50 01 00 00 00 00 00   ;
7E6 02 3E 80 00 00 00 00 00                       7EE 02 7e 80 00 00 00 00 00   ;
7E6 02 10 01 00 00 00 00 00                       7EE 02 50 01 00 00 00 00 00   ;7
7E6 02 3E 80 00 00 00 00 00                       7EE 02 7e 80 00 00 00 00 00   ;7
7E6 04 31 01 F1 A0 55 55 55                       7EE 04 71 01 F1 A0 55 55 55   ;7
7E6 10 1F 2E F1 A0 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31                    7EE 10 5f 2E F1 A0 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 ;7
